"","is_prime","prime_prob","p","kind"
"8498","0",0,8498,"not_prime"
"8499","0",0.000353066,8499,"pseudoprime"
"8500","0",0,8500,"not_prime"
"8501","1",1,8501,"prime"
"8502","0",0,8502,"not_prime"
"8503","0",0.0003529,8503,"pseudoprime"
"8504","0",0,8504,"not_prime"
"8505","0",0.00176408,8505,"pseudoprime"
"8506","0",0,8506,"not_prime"
"8507","0",0.000352734,8507,"pseudoprime"
"8508","0",0,8508,"not_prime"
"8509","0",0.00411426,8509,"pseudoprime"
"8510","0",0,8510,"not_prime"
"8511","0",0.000352568,8511,"pseudoprime"
"8512","0",0.000940071,8512,"pseudoprime"
"8513","1",1,8513,"prime"
"8514","0",0,8514,"not_prime"
"8515","0",0.00270175,8515,"pseudoprime"
"8516","0",0,8516,"not_prime"
"8517","0",0.0017616,8517,"pseudoprime"
"8518","0",0,8518,"not_prime"
"8519","0",0.000352237,8519,"pseudoprime"
"8520","0",0.000704391,8520,"pseudoprime"
"8521","1",1,8521,"prime"
"8522","0",0,8522,"not_prime"
"8523","0",0.000352071,8523,"pseudoprime"
"8524","0",0.000234687,8524,"pseudoprime"
"8525","0",0.00175994,8525,"pseudoprime"
"8526","0",0,8526,"not_prime"
"8527","1",1,8527,"prime"
"8528","0",0,8528,"not_prime"
"8529","0",0.000351824,8529,"pseudoprime"
"8530","0",0.000234522,8530,"pseudoprime"
"8531","0",0.000351741,8531,"pseudoprime"
"8532","0",0,8532,"not_prime"
"8533","0",0.00550932,8533,"pseudoprime"
"8534","0",0,8534,"not_prime"
"8535","0",0.000820345,8535,"pseudoprime"
"8536","0",0.0016405,8536,"pseudoprime"
"8537","1",1,8537,"prime"
"8538","0",0,8538,"not_prime"
"8539","1",1,8539,"prime"
"8540","0",0,8540,"not_prime"
"8541","0",0.0036304,8541,"pseudoprime"
"8542","0",0,8542,"not_prime"
"8543","1",1,8543,"prime"
"8544","0",0,8544,"not_prime"
"8545","0",0.00175582,8545,"pseudoprime"
"8546","0",0,8546,"not_prime"
"8547","0",0.00175541,8547,"pseudoprime"
"8548","0",0.000234028,8548,"pseudoprime"
"8549","0",0.000351,8549,"pseudoprime"
"8550","0",0,8550,"not_prime"
"8551","0",0.000350918,8551,"pseudoprime"
"8552","0",0,8552,"not_prime"
"8553","0",0.000350836,8553,"pseudoprime"
"8554","0",0.000935454,8554,"pseudoprime"
"8555","0",0.00643049,8555,"pseudoprime"
"8556","0",0.000467617,8556,"pseudoprime"
"8557","0",0.00409117,8557,"pseudoprime"
"8558","0",0,8558,"not_prime"
"8559","0",0.00035059,8559,"pseudoprime"
"8560","0",0,8560,"not_prime"
"8561","0",0.000350508,8561,"pseudoprime"
"8562","0",0,8562,"not_prime"
"8563","1",1,8563,"prime"
"8564","0",0,8564,"not_prime"
"8565","0",0.00175172,8565,"pseudoprime"
"8566","0",0,8566,"not_prime"
"8567","0",0.000350263,8567,"pseudoprime"
"8568","0",0,8568,"not_prime"
"8569","0",0.0335006,8569,"pseudoprime"
"8570","0",0,8570,"not_prime"
"8571","0",0.000350099,8571,"pseudoprime"
"8572","0",0.000233372,8572,"pseudoprime"
"8573","1",1,8573,"prime"
"8574","0",0,8574,"not_prime"
"8575","0",0.0012831,8575,"pseudoprime"
"8576","0",0,8576,"not_prime"
"8577","0",0.00174927,8577,"pseudoprime"
"8578","0",0,8578,"not_prime"
"8579","0",0.000349773,8579,"pseudoprime"
"8580","0",0,8580,"not_prime"
"8581","1",1,8581,"prime"
"8582","0",0,8582,"not_prime"
"8583","0",0.00034961,8583,"pseudoprime"
"8584","0",0.000233046,8584,"pseudoprime"
"8585","0",0.0147967,8585,"pseudoprime"
"8586","0",0,8586,"not_prime"
"8587","0",0.00407688,8587,"pseudoprime"
"8588","0",0,8588,"not_prime"
"8589","0",0.00174683,8589,"pseudoprime"
"8590","0",0.000232883,8590,"pseudoprime"
"8591","0",0.0115264,8591,"pseudoprime"
"8592","0",0,8592,"not_prime"
"8593","0",0.0166453,8593,"pseudoprime"
"8594","0",0,8594,"not_prime"
"8595","0",0.000814617,8595,"pseudoprime"
"8596","0",0.00302537,8596,"pseudoprime"
"8597","1",1,8597,"prime"
"8598","0",0,8598,"not_prime"
"8599","1",1,8599,"prime"
"8600","0",0,8600,"not_prime"
"8601","0",0.00918711,8601,"pseudoprime"
"8602","0",0,8602,"not_prime"
"8603","0",0.000348797,8603,"pseudoprime"
"8604","0",0.000697512,8604,"pseudoprime"
"8605","0",0.00174358,8605,"pseudoprime"
"8606","0",0.0004649,8606,"pseudoprime"
"8607","0",0.000813481,8607,"pseudoprime"
"8608","0",0,8608,"not_prime"
"8609","1",1,8609,"prime"
"8610","0",0,8610,"not_prime"
"8611","0",0.00406551,8611,"pseudoprime"
"8612","0",0,8612,"not_prime"
"8613","0",0.00174196,8613,"pseudoprime"
"8614","0",0.0301904,8614,"pseudoprime"
"8615","0",0.000348311,8615,"pseudoprime"
"8616","0",0,8616,"not_prime"
"8617","0",0.00406268,8617,"pseudoprime"
"8618","0",0,8618,"not_prime"
"8619","0",0.000812348,8619,"pseudoprime"
"8620","0",0,8620,"not_prime"
"8621","0",0.00174034,8621,"pseudoprime"
"8622","0",0,8622,"not_prime"
"8623","1",1,8623,"prime"
"8624","0",0,8624,"not_prime"
"8625","0",0.0202946,8625,"pseudoprime"
"8626","0",0.000231911,8626,"pseudoprime"
"8627","1",1,8627,"prime"
"8628","0",0,8628,"not_prime"
"8629","1",1,8629,"prime"
"8630","0",0,8630,"not_prime"
"8631","0",0.000811218,8631,"pseudoprime"
"8632","0",0.00023175,8632,"pseudoprime"
"8633","0",0.00729927,8633,"pseudoprime"
"8634","0",0,8634,"not_prime"
"8635","0",0.0026642,8635,"pseudoprime"
"8636","0",0,8636,"not_prime"
"8637","0",0.000347423,8637,"pseudoprime"
"8638","0",0.000231589,8638,"pseudoprime"
"8639","0",0.000347343,8639,"pseudoprime"
"8640","0",0,8640,"not_prime"
"8641","1",1,8641,"prime"
"8642","0",0,8642,"not_prime"
"8643","0",0.000810091,8643,"pseudoprime"
"8644","0",0.000231428,8644,"pseudoprime"
"8645","0",0.00728914,8645,"pseudoprime"
"8646","0",0.0374826,8646,"pseudoprime"
"8647","1",1,8647,"prime"
"8648","0",0,8648,"not_prime"
"8649","0",0.000346941,8649,"pseudoprime"
"8650","0",0,8650,"not_prime"
"8651","0",0.0114464,8651,"pseudoprime"
"8652","0",0,8652,"not_prime"
"8653","0",0.0017339,8653,"pseudoprime"
"8654","0",0,8654,"not_prime"
"8655","0",0.000808968,8655,"pseudoprime"
"8656","0",0.00161775,8656,"pseudoprime"
"8657","0",0.00034662,8657,"pseudoprime"
"8658","0",0,8658,"not_prime"
"8659","0",0.00404297,8659,"pseudoprime"
"8660","0",0,8660,"not_prime"
"8661","0",0.00034646,8661,"pseudoprime"
"8662","0",0.000230947,8662,"pseudoprime"
"8663","1",1,8663,"prime"
"8664","0",0,8664,"not_prime"
"8665","0",0.0017315,8665,"pseudoprime"
"8666","0",0,8666,"not_prime"
"8667","0",0.00034622,8667,"pseudoprime"
"8668","0",0,8668,"not_prime"
"8669","1",1,8669,"prime"
"8670","0",0,8670,"not_prime"
"8671","0",0.00265313,8671,"pseudoprime"
"8672","0",0,8672,"not_prime"
"8673","0",0.000807289,8673,"pseudoprime"
"8674","0",0,8674,"not_prime"
"8675","0",0.000345901,8675,"pseudoprime"
"8676","0",0.000461148,8676,"pseudoprime"
"8677","1",1,8677,"prime"
"8678","0",0,8678,"not_prime"
"8679","0",0.00080673,8679,"pseudoprime"
"8680","0",0.000921871,8680,"pseudoprime"
"8681","1",1,8681,"prime"
"8682","0",0,8682,"not_prime"
"8683","0",0.00403179,8683,"pseudoprime"
"8684","0",0,8684,"not_prime"
"8685","0",0.00357019,8685,"pseudoprime"
"8686","0",0.00161216,8686,"pseudoprime"
"8687","0",0.000805987,8687,"pseudoprime"
"8688","0",0,8688,"not_prime"
"8689","1",1,8689,"prime"
"8690","0",0,8690,"not_prime"
"8691","0",0.000345264,8691,"pseudoprime"
"8692","0",0,8692,"not_prime"
"8693","1",1,8693,"prime"
"8694","0",0,8694,"not_prime"
"8695","0",0.190383,8695,"pseudoprime"
"8696","0",0,8696,"not_prime"
"8697","0",0.00172513,8697,"pseudoprime"
"8698","0",0,8698,"not_prime"
"8699","1",1,8699,"prime"
"8700","0",0,8700,"not_prime"
"8701","0",0.0274744,8701,"pseudoprime"
"8702","0",0,8702,"not_prime"
"8703","0",0.000344788,8703,"pseudoprime"
"8704","0",0,8704,"not_prime"
"8705","0",0.00172354,8705,"pseudoprime"
"8706","0",0.000459559,8706,"pseudoprime"
"8707","1",1,8707,"prime"
"8708","0",0,8708,"not_prime"
"8709","0",0.00034455,8709,"pseudoprime"
"8710","0",0.000918695,8710,"pseudoprime"
"8711","0",0.0113676,8711,"pseudoprime"
"8712","0",0,8712,"not_prime"
"8713","1",1,8713,"prime"
"8714","0",0,8714,"not_prime"
"8715","0",0.00172157,8715,"pseudoprime"
"8716","0",0.000229516,8716,"pseudoprime"
"8717","0",0.000344234,8717,"pseudoprime"
"8718","0",0,8718,"not_prime"
"8719","1",1,8719,"prime"
"8720","0",0,8720,"not_prime"
"8721","0",0.0072256,8721,"pseudoprime"
"8722","0",0.000229358,8722,"pseudoprime"
"8723","0",0.00080266,8723,"pseudoprime"
"8724","0",0.00114653,8724,"pseudoprime"
"8725","0",0.00538805,8725,"pseudoprime"
"8726","0",0,8726,"not_prime"
"8727","0",0.00034384,8727,"pseudoprime"
"8728","0",0,8728,"not_prime"
"8729","0",0.0017188,8729,"pseudoprime"
"8730","0",0,8730,"not_prime"
"8731","1",1,8731,"prime"
"8732","0",0,8732,"not_prime"
"8733","0",0.00171802,8733,"pseudoprime"
"8734","0",0.000229043,8734,"pseudoprime"
"8735","0",0.000343525,8735,"pseudoprime"
"8736","0",0,8736,"not_prime"
"8737","1",1,8737,"prime"
"8738","0",0,8738,"not_prime"
"8739","0",0.000343367,8739,"pseudoprime"
"8740","0",0.000915541,8740,"pseudoprime"
"8741","1",1,8741,"prime"
"8742","0",0,8742,"not_prime"
"8743","0",0.00400412,8743,"pseudoprime"
"8744","0",0.000686342,8744,"pseudoprime"
"8745","0",0.00720576,8745,"pseudoprime"
"8746","0",0,8746,"not_prime"
"8747","1",1,8747,"prime"
"8748","0",0,8748,"not_prime"
"8749","0",0.0163485,8749,"pseudoprime"
"8750","0",0,8750,"not_prime"
"8751","0",0.000342896,8751,"pseudoprime"
"8752","0",0.000228571,8752,"pseudoprime"
"8753","1",1,8753,"prime"
"8754","0",0,8754,"not_prime"
"8755","0",0.00262767,8755,"pseudoprime"
"8756","0",0.000456934,8756,"pseudoprime"
"8757","0",0.000799543,8757,"pseudoprime"
"8758","0",0.00228415,8758,"pseudoprime"
"8759","0",0.000342583,8759,"pseudoprime"
"8760","0",0,8760,"not_prime"
"8761","1",1,8761,"prime"
"8762","0",0,8762,"not_prime"
"8763","0",0.000798996,8763,"pseudoprime"
"8764","0",0.000913034,8764,"pseudoprime"
"8765","0",0.00171174,8765,"pseudoprime"
"8766","0",0,8766,"not_prime"
"8767","0",0.00034227,8767,"pseudoprime"
"8768","0",0,8768,"not_prime"
"8769","0",0.00171096,8769,"pseudoprime"
"8770","0",0.000228102,8770,"pseudoprime"
"8771","0",0.000342114,8771,"pseudoprime"
"8772","0",0.000684151,8772,"pseudoprime"
"8773","0",0.00399042,8773,"pseudoprime"
"8774","0",0,8774,"not_prime"
"8775","0",0.000797903,8775,"pseudoprime"
"8776","0",0,8776,"not_prime"
"8777","0",0.00034188,8777,"pseudoprime"
"8778","0",0,8778,"not_prime"
"8779","1",1,8779,"prime"
"8780","0",0,8780,"not_prime"
"8781","0",0.000341725,8781,"pseudoprime"
"8782","0",0,8782,"not_prime"
"8783","1",1,8783,"prime"
"8784","0",0,8784,"not_prime"
"8785","0",0.00535125,8785,"pseudoprime"
"8786","0",0.000455373,8786,"pseudoprime"
"8787","0",0.000796813,8787,"pseudoprime"
"8788","0",0.000227635,8788,"pseudoprime"
"8789","0",0.00170707,8789,"pseudoprime"
"8790","0",0,8790,"not_prime"
"8791","0",0.000341336,8791,"pseudoprime"
"8792","0",0,8792,"not_prime"
"8793","0",0.00170629,8793,"pseudoprime"
"8794","0",0,8794,"not_prime"
"8795","0",0.00034118,8795,"pseudoprime"
"8796","0",0,8796,"not_prime"
"8797","0",0.00397953,8797,"pseudoprime"
"8798","0",0,8798,"not_prime"
"8799","0",0.000795726,8799,"pseudoprime"
"8800","0",0,8800,"not_prime"
"8801","0",0.00170474,8801,"pseudoprime"
"8802","0",0,8802,"not_prime"
"8803","1",1,8803,"prime"
"8804","0",0,8804,"not_prime"
"8805","0",0.00170396,8805,"pseudoprime"
"8806","0",0.000908678,8806,"pseudoprime"
"8807","1",1,8807,"prime"
"8808","0",0,8808,"not_prime"
"8809","0",0.000340638,8809,"pseudoprime"
"8810","0",0,8810,"not_prime"
"8811","0",0.00442729,8811,"pseudoprime"
"8812","0",0.000227015,8812,"pseudoprime"
"8813","0",0.000340483,8813,"pseudoprime"
"8814","0",0.00068089,8814,"pseudoprime"
"8815","0",0.00260978,8815,"pseudoprime"
"8816","0",0,8816,"not_prime"
"8817","0",0.000340329,8817,"pseudoprime"
"8818","0",0,8818,"not_prime"
"8819","1",1,8819,"prime"
"8820","0",0,8820,"not_prime"
"8821","1",1,8821,"prime"
"8822","0",0,8822,"not_prime"
"8823","0",0.000793561,8823,"pseudoprime"
"8824","0",0,8824,"not_prime"
"8825","0",0.00351354,8825,"pseudoprime"
"8826","0",0.000453309,8826,"pseudoprime"
"8827","0",0.0243626,8827,"pseudoprime"
"8828","0",0,8828,"not_prime"
"8829","0",0.000793021,8829,"pseudoprime"
"8830","0",0.000906208,8830,"pseudoprime"
"8831","1",1,8831,"prime"
"8832","0",0,8832,"not_prime"
"8833","0",0.00532216,8833,"pseudoprime"
"8834","0",0,8834,"not_prime"
"8835","0",0.00169818,8835,"pseudoprime"
"8836","0",0,8836,"not_prime"
"8837","1",1,8837,"prime"
"8838","0",0,8838,"not_prime"
"8839","1",1,8839,"prime"
"8840","0",0,8840,"not_prime"
"8841","0",0.00893766,8841,"pseudoprime"
"8842","0",0,8842,"not_prime"
"8843","0",0.000339328,8843,"pseudoprime"
"8844","0",0,8844,"not_prime"
"8845","0",0.021599,8845,"pseudoprime"
"8846","0",0,8846,"not_prime"
"8847","0",0.000339175,8847,"pseudoprime"
"8848","0",0.000904364,8848,"pseudoprime"
"8849","1",1,8849,"prime"
"8850","0",0,8850,"not_prime"
"8851","0",0.000339021,8851,"pseudoprime"
"8852","0",0,8852,"not_prime"
"8853","0",0.00169472,8853,"pseudoprime"
"8854","0",0.000225938,8854,"pseudoprime"
"8855","0",0.00169434,8855,"pseudoprime"
"8856","0",0.000451773,8856,"pseudoprime"
"8857","0",0.00711462,8857,"pseudoprime"
"8858","0",0.00180668,8858,"pseudoprime"
"8859","0",0.000338715,8859,"pseudoprime"
"8860","0",0,8860,"not_prime"
"8861","1",1,8861,"prime"
"8862","0",0,8862,"not_prime"
"8863","1",1,8863,"prime"
"8864","0",0,8864,"not_prime"
"8865","0",0.00349769,8865,"pseudoprime"
"8866","0",0.0252708,8866,"pseudoprime"
"8867","1",1,8867,"prime"
"8868","0",0,8868,"not_prime"
"8869","0",0.00800722,8869,"pseudoprime"
"8870","0",0,8870,"not_prime"
"8871","0",0.000338257,8871,"pseudoprime"
"8872","0",0,8872,"not_prime"
"8873","0",0.000338181,8873,"pseudoprime"
"8874","0",0,8874,"not_prime"
"8875","0",0.000338104,8875,"pseudoprime"
"8876","0",0,8876,"not_prime"
"8877","0",0.00169014,8877,"pseudoprime"
"8878","0",0.00360523,8878,"pseudoprime"
"8879","0",0.000337952,8879,"pseudoprime"
"8880","0",0,8880,"not_prime"
"8881","0",0.000337876,8881,"pseudoprime"
"8882","0",0,8882,"not_prime"
"8883","0",0.0007882,8883,"pseudoprime"
"8884","0",0.000225175,8884,"pseudoprime"
"8885","0",0.00168862,8885,"pseudoprime"
"8886","0",0.000450248,8886,"pseudoprime"
"8887","1",1,8887,"prime"
"8888","0",0,8888,"not_prime"
"8889","0",0.000337572,8889,"pseudoprime"
"8890","0",0.00090009,8890,"pseudoprime"
"8891","0",0.000337496,8891,"pseudoprime"
"8892","0",0,8892,"not_prime"
"8893","1",1,8893,"prime"
"8894","0",0,8894,"not_prime"
"8895","0",0.000787136,8895,"pseudoprime"
"8896","0",0.000224871,8896,"pseudoprime"
"8897","0",0.0034851,8897,"pseudoprime"
"8898","0",0,8898,"not_prime"
"8899","0",0.000337192,8899,"pseudoprime"
"8900","0",0.00112385,8900,"pseudoprime"
"8901","0",0.000786605,8901,"pseudoprime"
"8902","0",0,8902,"not_prime"
"8903","0",0.000337041,8903,"pseudoprime"
"8904","0",0,8904,"not_prime"
"8905","0",0.0430192,8905,"pseudoprime"
"8906","0",0.000449236,8906,"pseudoprime"
"8907","0",0.000336889,8907,"pseudoprime"
"8908","0",0,8908,"not_prime"
"8909","0",0.000336814,8909,"pseudoprime"
"8910","0",0,8910,"not_prime"
"8911","0",0.799978,8911,"pseudoprime"
"8912","0",0,8912,"not_prime"
"8913","0",0.000336663,8913,"pseudoprime"
"8914","0",0,8914,"not_prime"
"8915","0",0.000336587,8915,"pseudoprime"
"8916","0",0,8916,"not_prime"
"8917","0",0.0160404,8917,"pseudoprime"
"8918","0",0,8918,"not_prime"
"8919","0",0.000336436,8919,"pseudoprime"
"8920","0",0.000224266,8920,"pseudoprime"
"8921","0",0.0110999,8921,"pseudoprime"
"8922","0",0,8922,"not_prime"
"8923","1",1,8923,"prime"
"8924","0",0,8924,"not_prime"
"8925","0",0.00706041,8925,"pseudoprime"
"8926","0",0,8926,"not_prime"
"8927","0",0.000336134,8927,"pseudoprime"
"8928","0",0,8928,"not_prime"
"8929","1",1,8929,"prime"
"8930","0",0,8930,"not_prime"
"8931","0",0.0169112,8931,"pseudoprime"
"8932","0",0.000223964,8932,"pseudoprime"
"8933","1",1,8933,"prime"
"8934","0",0,8934,"not_prime"
"8935","0",0.000335833,8935,"pseudoprime"
"8936","0",0,8936,"not_prime"
"8937","0",0.000335758,8937,"pseudoprime"
"8938","0",0.00290958,8938,"pseudoprime"
"8939","0",0.000335683,8939,"pseudoprime"
"8940","0",0,8940,"not_prime"
"8941","1",1,8941,"prime"
"8942","0",0,8942,"not_prime"
"8943","0",0.00078291,8943,"pseudoprime"
"8944","0",0.000894654,8944,"pseudoprime"
"8945","0",0.00167729,8945,"pseudoprime"
"8946","0",0.000447227,8946,"pseudoprime"
"8947","0",0.000335383,8947,"pseudoprime"
"8948","0",0,8948,"not_prime"
"8949","0",0.00167654,8949,"pseudoprime"
"8950","0",0,8950,"not_prime"
"8951","1",1,8951,"prime"
"8952","0",0,8952,"not_prime"
"8953","0",0.00391018,8953,"pseudoprime"
"8954","0",0,8954,"not_prime"
"8955","0",0.00971741,8955,"pseudoprime"
"8956","0",0.000223364,8956,"pseudoprime"
"8957","0",0.00167504,8957,"pseudoprime"
"8958","0",0,8958,"not_prime"
"8959","0",0.00122809,8959,"pseudoprime"
"8960","0",0,8960,"not_prime"
"8961","0",0.0123898,8961,"pseudoprime"
"8962","0",0,8962,"not_prime"
"8963","1",1,8963,"prime"
"8964","0",0,8964,"not_prime"
"8965","0",0.0480866,8965,"pseudoprime"
"8966","0",0,8966,"not_prime"
"8967","0",0.000780814,8967,"pseudoprime"
"8968","0",0.000223065,8968,"pseudoprime"
"8969","1",1,8969,"prime"
"8970","0",0,8970,"not_prime"
"8971","1",1,8971,"prime"
"8972","0",0,8972,"not_prime"
"8973","0",0.000780292,8973,"pseudoprime"
"8974","0",0.000222916,8974,"pseudoprime"
"8975","0",0.000334336,8975,"pseudoprime"
"8976","0",0.000445732,8976,"pseudoprime"
"8977","0",0.000334262,8977,"pseudoprime"
"8978","0",0,8978,"not_prime"
"8979","0",0.000779771,8979,"pseudoprime"
"8980","0",0,8980,"not_prime"
"8981","0",0.000334113,8981,"pseudoprime"
"8982","0",0,8982,"not_prime"
"8983","0",0.00389712,8983,"pseudoprime"
"8984","0",0,8984,"not_prime"
"8985","0",0.00166982,8985,"pseudoprime"
"8986","0",0,8986,"not_prime"
"8987","0",0.000779076,8987,"pseudoprime"
"8988","0",0,8988,"not_prime"
"8989","0",0.00166908,8989,"pseudoprime"
"8990","0",0,8990,"not_prime"
"8991","0",0.000333741,8991,"pseudoprime"
"8992","0",0,8992,"not_prime"
"8993","0",0.00344789,8993,"pseudoprime"
"8994","0",0,8994,"not_prime"
"8995","0",0.00255754,8995,"pseudoprime"
"8996","0",0,8996,"not_prime"
"8997","0",0.000333519,8997,"pseudoprime"
"8998","0",0.000222321,8998,"pseudoprime"
"8999","1",1,8999,"prime"
"9000","0",0,9000,"not_prime"
"9001","1",1,9001,"prime"
"9002","0",0,9002,"not_prime"
"9003","0",0.000333296,9003,"pseudoprime"
"9004","0",0.000222173,9004,"pseudoprime"
"9005","0",0.00166611,9005,"pseudoprime"
"9006","0",0,9006,"not_prime"
"9007","1",1,9007,"prime"
"9008","0",0,9008,"not_prime"
"9009","0",0.00344177,9009,"pseudoprime"
"9010","0",0.00133215,9010,"pseudoprime"
"9011","1",1,9011,"prime"
"9012","0",0,9012,"not_prime"
"9013","1",1,9013,"prime"
"9014","0",0,9014,"not_prime"
"9015","0",0.000776656,9015,"pseudoprime"
"9016","0",0.000221877,9016,"pseudoprime"
"9017","0",0.0216306,9017,"pseudoprime"
"9018","0",0,9018,"not_prime"
"9019","0",0.000332705,9019,"pseudoprime"
"9020","0",0,9020,"not_prime"
"9021","0",0.00875929,9021,"pseudoprime"
"9022","0",0.000221729,9022,"pseudoprime"
"9023","0",0.000332557,9023,"pseudoprime"
"9024","0",0,9024,"not_prime"
"9025","0",0.00254904,9025,"pseudoprime"
"9026","0",0,9026,"not_prime"
"9027","0",0.000775623,9027,"pseudoprime"
"9028","0",0.00288057,9028,"pseudoprime"
"9029","1",1,9029,"prime"
"9030","0",0,9030,"not_prime"
"9031","0",0.0109647,9031,"pseudoprime"
"9032","0",0,9032,"not_prime"
"9033","0",0.000332189,9033,"pseudoprime"
"9034","0",0,9034,"not_prime"
"9035","0",0.000774936,9035,"pseudoprime"
"9036","0",0.000442772,9036,"pseudoprime"
"9037","0",0.00387382,9037,"pseudoprime"
"9038","0",0,9038,"not_prime"
"9039","0",0.000774593,9039,"pseudoprime"
"9040","0",0,9040,"not_prime"
"9041","1",1,9041,"prime"
"9042","0",0,9042,"not_prime"
"9043","1",1,9043,"prime"
"9044","0",0,9044,"not_prime"
"9045","0",0.00165874,9045,"pseudoprime"
"9046","0",0,9046,"not_prime"
"9047","0",0.000331675,9047,"pseudoprime"
"9048","0",0,9048,"not_prime"
"9049","1",1,9049,"prime"
"9050","0",0,9050,"not_prime"
"9051","0",0.00430987,9051,"pseudoprime"
"9052","0",0.000883978,9052,"pseudoprime"
"9053","0",0.000331455,9053,"pseudoprime"
"9054","0",0,9054,"not_prime"
"9055","0",0.000331382,9055,"pseudoprime"
"9056","0",0,9056,"not_prime"
"9057","0",0.000331309,9057,"pseudoprime"
"9058","0",0.000220848,9058,"pseudoprime"
"9059","1",1,9059,"prime"
"9060","0",0,9060,"not_prime"
"9061","0",0.105862,9061,"pseudoprime"
"9062","0",0,9062,"not_prime"
"9063","0",0.000772542,9063,"pseudoprime"
"9064","0",0.000220702,9064,"pseudoprime"
"9065","0",0.0034205,9065,"pseudoprime"
"9066","0",0.000441306,9066,"pseudoprime"
"9067","1",1,9067,"prime"
"9068","0",0,9068,"not_prime"
"9069","0",0.00033087,9069,"pseudoprime"
"9070","0",0.000220556,9070,"pseudoprime"
"9071","0",0.000330797,9071,"pseudoprime"
"9072","0",0,9072,"not_prime"
"9073","0",0.194356,9073,"pseudoprime"
"9074","0",0,9074,"not_prime"
"9075","0",0.00077152,9075,"pseudoprime"
"9076","0",0.00022041,9076,"pseudoprime"
"9077","0",0.00165289,9077,"pseudoprime"
"9078","0",0,9078,"not_prime"
"9079","0",0.0038559,9079,"pseudoprime"
"9080","0",0,9080,"not_prime"
"9081","0",0.00165216,9081,"pseudoprime"
"9082","0",0.000881057,9082,"pseudoprime"
"9083","0",0.00033036,9083,"pseudoprime"
"9084","0",0,9084,"not_prime"
"9085","0",0.0051745,9085,"pseudoprime"
"9086","0",0.000440335,9086,"pseudoprime"
"9087","0",0.000770501,9087,"pseudoprime"
"9088","0",0,9088,"not_prime"
"9089","0",0.00165071,9089,"pseudoprime"
"9090","0",0,9090,"not_prime"
"9091","1",1,9091,"prime"
"9092","0",0,9092,"not_prime"
"9093","0",0.00164998,9093,"pseudoprime"
"9094","0",0,9094,"not_prime"
"9095","0",0.000769823,9095,"pseudoprime"
"9096","0",0,9096,"not_prime"
"9097","0",0.000329852,9097,"pseudoprime"
"9098","0",0,9098,"not_prime"
"9099","0",0.000329779,9099,"pseudoprime"
"9100","0",0.000879314,9100,"pseudoprime"
"9101","0",0.000329707,9101,"pseudoprime"
"9102","0",0,9102,"not_prime"
"9103","1",1,9103,"prime"
"9104","0",0,9104,"not_prime"
"9105","0",0.00164781,9105,"pseudoprime"
"9106","0",0.000219684,9106,"pseudoprime"
"9107","0",0.000329489,9107,"pseudoprime"
"9108","0",0,9108,"not_prime"
"9109","1",1,9109,"prime"
"9110","0",0,9110,"not_prime"
"9111","0",0.000329345,9111,"pseudoprime"
"9112","0",0.000219539,9112,"pseudoprime"
"9113","0",0.00164636,9113,"pseudoprime"
"9114","0",0,9114,"not_prime"
"9115","0",0.0003292,9115,"pseudoprime"
"9116","0",0,9116,"not_prime"
"9117","0",0.000767965,9117,"pseudoprime"
"9118","0",0.000219394,9118,"pseudoprime"
"9119","0",0.000329056,9119,"pseudoprime"
"9120","0",0,9120,"not_prime"
"9121","0",0.00383814,9121,"pseudoprime"
"9122","0",0,9122,"not_prime"
"9123","0",0.000328911,9123,"pseudoprime"
"9124","0",0.00021925,9124,"pseudoprime"
"9125","0",0.0016442,9125,"pseudoprime"
"9126","0",0,9126,"not_prime"
"9127","1",1,9127,"prime"
"9128","0",0,9128,"not_prime"
"9129","0",0.00339652,9129,"pseudoprime"
"9130","0",0,9130,"not_prime"
"9131","0",0.0529083,9131,"pseudoprime"
"9132","0",0,9132,"not_prime"
"9133","1",1,9133,"prime"
"9134","0",0,9134,"not_prime"
"9135","0",0.0016424,9135,"pseudoprime"
"9136","0",0.00153273,9136,"pseudoprime"
"9137","1",1,9137,"prime"
"9138","0",0,9138,"not_prime"
"9139","0",0.0235307,9139,"pseudoprime"
"9140","0",0.0019698,9140,"pseudoprime"
"9141","0",0.00864427,9141,"pseudoprime"
"9142","0",0.000218818,9142,"pseudoprime"
"9143","0",0.000328192,9143,"pseudoprime"
"9144","0",0,9144,"not_prime"
"9145","0",0.00514054,9145,"pseudoprime"
"9146","0",0,9146,"not_prime"
"9147","0",0.000328048,9147,"pseudoprime"
"9148","0",0.000218675,9148,"pseudoprime"
"9149","0",0.000327976,9149,"pseudoprime"
"9150","0",0,9150,"not_prime"
"9151","1",1,9151,"prime"
"9152","0",0,9152,"not_prime"
"9153","0",0.00338761,9153,"pseudoprime"
"9154","0",0.000874126,9154,"pseudoprime"
"9155","0",0.000327761,9155,"pseudoprime"
"9156","0",0,9156,"not_prime"
"9157","1",1,9157,"prime"
"9158","0",0,9158,"not_prime"
"9159","0",0.000764443,9159,"pseudoprime"
"9160","0",0.000218388,9160,"pseudoprime"
"9161","1",1,9161,"prime"
"9162","0",0,9162,"not_prime"
"9163","0",0.00251064,9163,"pseudoprime"
"9164","0",0.000654879,9164,"pseudoprime"
"9165","0",0.00687548,9165,"pseudoprime"
